10000	0.01499999999999999944488848768742172978818
20000	0.00000000000000000000000000000000000000000
30000	0.01600000000000000033306690738754696212709
40000	0.01499999999999999944488848768742172978818
50000	0.01600000000000000033306690738754696212709
60000	0.03099999999999999977795539507496869191527
70000	0.03200000000000000066613381477509392425418
80000	0.03099999999999999977795539507496869191527
90000	0.03099999999999999977795539507496869191527
100000	0.03099999999999999977795539507496869191527
110000	0.03200000000000000066613381477509392425418
120000	0.04599999999999999922284388276239042170346
130000	0.04700000000000000011102230246251565404236
140000	0.04700000000000000011102230246251565404236
150000	0.06300000000000000044408920985006261616945
160000	0.06199999999999999955591079014993738383055
170000	0.06300000000000000044408920985006261616945
180000	0.06199999999999999955591079014993738383055
190000	0.07799999999999999988897769753748434595764
200000	0.07799999999999999988897769753748434595764
210000	0.09400000000000000022204460492503130808473
220000	0.09400000000000000022204460492503130808473
230000	0.09400000000000000022204460492503130808473
240000	0.09299999999999999933386618522490607574582
250000	0.11000000000000000055511151231257827021182
260000	0.10899999999999999966693309261245303787291
270000	0.11000000000000000055511151231257827021182
280000	0.11000000000000000055511151231257827021182
290000	0.12500000000000000000000000000000000000000
300000	0.12500000000000000000000000000000000000000
310000	0.12500000000000000000000000000000000000000
320000	0.12500000000000000000000000000000000000000
330000	0.14099999999999998645527909957309020683169
340000	0.17199999999999998623323449464805889874697
350000	0.14000000000000001332267629550187848508358
360000	0.14099999999999998645527909957309020683169
370000	0.15599999999999999977795539507496869191527
380000	0.17199999999999998623323449464805889874697
390000	0.17199999999999998623323449464805889874697
400000	0.17100000000000001310063169057684717699885
410000	0.18800000000000000044408920985006261616945
420000	0.17199999999999998623323449464805889874697
430000	0.17199999999999998623323449464805889874697
440000	0.18800000000000000044408920985006261616945
450000	0.18699999999999999955591079014993738383055
460000	0.20300000000000001376676550535194110125303
470000	0.20399999999999998689936830942315282300115
480000	0.20300000000000001376676550535194110125303
490000	0.20300000000000001376676550535194110125303
500000	0.20300000000000001376676550535194110125303
